tic_id,true_label,predicted_label,decision,is_correct_class,is_planet_candidate,candidate_priority,planet_threshold,threshold_source,confidence,planet_probability,prob_eclipsing_binary,prob_false_positive,prob_planet,period_days,duration_hours,depth_percent,snr,bls_power,n_points_used,n_in_transit_points,n_detected_transits,odd_even_depth_difference,secondary_eclipse_depth,v_shape_score,baseline_days
412014494,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.5928914556407584,0.264085078412338,0.14302346594690385,0.5928914556407584,0.264085078412338,11.46428931626247,1.296,0.5444122048402056,30.66809083003102,0.0013557715315521,18605,93,2,0.0002478625623503,-0.0003142215352475,0.0028473430704715,23.510023683080817
927579,eclipsing_binary,eclipsing_binary,Possible planet candidate,True,True,medium,0.2,optimized,0.40658859444262957,0.26033624018216633,0.40658859444262957,0.33307516537520454,0.26033624018216633,7.313398226910384,3.096,0.3435373903192928,6.824267140285932,0.0033883504853218,16342,365,4,0.0016200526091912,-0.0003537347066806,0.0012968378937875,24.45467205539489
143257766,false_positive,eclipsing_binary,Possible planet candidate,False,True,medium,0.2,optimized,0.4760665912053726,0.260070811116035,0.4760665912053726,0.2638625976785927,0.260070811116035,1.6621331315379748,3.096,0.2650534137287774,24.342540550669312,0.0037131549298141,15983,1111,12,2.813356022690616e-05,7.802079020868824e-05,0.0008571172401334,20.36205372366385
4971740,eclipsing_binary,eclipsing_binary,Possible planet candidate,True,True,medium,0.2,optimized,0.44688576389291135,0.258931278324383,0.44688576389291135,0.294182957782706,0.258931278324383,0.8677601951898566,1.872,0.083050017607289,30.902623222902086,0.0004745020474722,17324,1481,31,0.0003950619159431,-4.295235420448407e-06,0.0003871701747752,27.3349028170976
143994283,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.6394586715330065,0.2548395047330967,0.10570182373389658,0.6394586715330065,0.2548395047330967,1.1916430266861702,0.72,0.0706283133190432,4.49789614494065,0.000132096484709,16950,410,21,0.0003204812304063,-4.020788103098472e-05,0.0003438219278697,25.050704472920188
140706664,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.6425541836853719,0.25451727878169805,0.10292853753293042,0.6425541836853719,0.25451727878169805,3.297239173754412,3.672,0.1156036226384382,8.65516171561167,0.0003201904120561,16498,660,7,0.0002714433422521,-6.697796326349259e-05,0.0003118489314944,24.290007569653422
360286627,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.5501546143769495,0.24894376814603292,0.20090161747701818,0.5501546143769495,0.24894376814603292,11.86162577361356,7.199999999999999,0.201967960453886,6.592144200801541,0.001580624542282,19079,249,2,,0.0001954065340992,0.0004424255313253,24.17218686353408
427508467,planet,false_positive,Possible planet candidate,False,True,medium,0.2,optimized,0.5253871988731125,0.24521652203634164,0.2293962790905455,0.5253871988731125,0.24521652203634164,0.8842887701447352,1.296,0.1133343159107624,40.51276624887316,0.0006802013090704,16931,1000,28,9.675476006065777e-05,2.1950657060454404e-05,0.0004923769501365,25.08735139232704
54044474,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.5086344779187276,0.2417483686052018,0.24961715347606991,0.5086344779187276,0.2417483686052018,3.7047863349948047,3.672,0.3539195170365272,93.3556290763006,0.0041153232474225,15515,655,7,0.0002858589638824,0.0001629368609729,0.0007216967632498,23.90824101531507
447283466,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.6174960959171002,0.2392111226675946,0.1432927814153053,0.6174960959171002,0.2392111226675946,11.874415462818147,4.247999999999999,0.0493725421618407,18.6117275814587,3.1335662876087324e-05,16519,238,2,0.0008211365522039,6.489775092688443e-05,0.0001946953268563,24.590697577749552
385624852,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.6008769207869323,0.23915991619840898,0.15996316301465907,0.6008769207869323,0.23915991619840898,8.305736269317963,1.872,0.4549577915496483,50.54112009293858,0.0009155034616515,16438,94,3,,-6.103238984356274e-05,0.0014304838043907,24.31569565024301
90919952,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.7031263364340096,0.2351714927283039,0.06170217083768627,0.7031263364340096,0.2351714927283039,4.140060534205612,3.096,0.4554823038454003,37.57372383132648,0.0003769258201236,1306,37,7,0.0005966858307192,5.73063533115814e-06,0.0009639819943306,28.39557844221349
96246348,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.6138978570522751,0.234794335322327,0.15130780762539814,0.6138978570522751,0.234794335322327,1.409654446297091,1.296,0.2597518177740232,65.76717021226789,0.002298528748661,17432,697,19,0.0001181604887945,0.0003701810286614,0.002492659128525,25.840074273895425
238374636,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.5748286110552722,0.23182537776568407,0.19334601117904346,0.5748286110552722,0.23182537776568407,1.3235341547812869,2.52,0.1927906598956474,74.27390764849913,0.0025475753172291,16929,1361,19,0.0001004962222405,6.719282773315349e-05,0.0008696785375039,25.044807551127636
309787037,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.6721683506014082,0.22872122972633793,0.09911041967225415,0.6721683506014082,0.22872122972633793,1.3048822598426644,1.296,0.0900085114202808,10.333472609845252,0.0002072689983334,16487,652,19,0.0002058652601253,-0.0001173869900323,0.0002316371609017,24.30306186299913
4206238,eclipsing_binary,eclipsing_binary,Possible planet candidate,True,True,medium,0.2,optimized,0.5549354363579483,0.22689912109915428,0.5549354363579483,0.21816544254289827,0.22689912109915428,7.717050408602567,1.872,0.5057309555279943,40.48986216857933,0.0019163340214863,14412,102,2,0.0033234813535599,-0.0005529315581427,0.0016038406872993,21.771693695537124
297967252,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.5898601125484602,0.22399318773444582,0.186146699717094,0.5898601125484602,0.22399318773444582,9.6825024526052,1.872,0.2197864014581552,132.8418988762426,0.0002053579115861,16442,92,3,0.0002289882788683,1.716894608749797e-05,,24.59175130123413
374908020,false_positive,false_positive,Possible planet candidate,True,True,medium,0.2,optimized,0.6766847269152736,0.21519773825406036,0.10811753483066594,0.6766847269152736,0.21519773825406036,12.715841588964674,1.872,0.4576761699238485,59.73650025494093,4.508435627874021e-05,1228,5,2,,2.746339854464708e-05,,27.3541960519467
